,CLOUDY_PIXEL_PERCENTAGE,CLOUD_COVERAGE_ASSESSMENT,MEAN_SOLAR_AZIMUTH_ANGLE,MEAN_SOLAR_ZENITH_ANGLE,Systemindex
0,87.7008,87.7008,160.516281123,55.7233531797,20180102T043149_20180102T043143_T46REU
1,80.7964,80.7964,160.658846846,56.5904544822,20180102T043149_20180102T043143_T46REV
2,100.0,100.0,161.607131504,55.4270740923,20180102T043149_20180102T043143_T46RFU
3,82.2789,82.2789,161.750717466,56.2959322692,20180102T043149_20180102T043143_T46RFV
4,86.729,86.729,161.887723357,57.1644484441,20180102T043149_20180102T043143_T46SFA
5,92.9365,92.9365,162.018587081,58.033628216,20180102T043149_20180102T043143_T46SFB
6,26.0599,26.0599,156.825327763,54.0836599701,20180102T043149_20180102T043943_T46RBR
7,85.8594,85.8594,156.991978416,54.9417660354,20180102T043149_20180102T043943_T46RBS
8,86.8179,86.8179,157.148614143,55.8001443598,20180102T043149_20180102T043943_T46RBT
9,100.0,100.0,157.295725407,56.6597674412,20180102T043149_20180102T043943_T46RBU
10,23.1188,23.1188,157.711508402,52.8951784984,20180102T043149_20180102T043943_T46RCQ
11,25.0718,25.0718,157.887888521,53.7554569965,20180102T043149_20180102T043943_T46RCR
12,88.8728,88.8728,158.054622416,54.6164484469,20180102T043149_20180102T043943_T46RCS
13,94.2291,94.2291,158.211941544,55.4775810194,20180102T043149_20180102T043943_T46RCT
14,92.9676,92.9676,158.360331664,56.3398386004,20180102T043149_20180102T043943_T46RCU
15,96.6841,96.6841,158.499954668,57.2026610139,20180102T043149_20180102T043943_T46RCV
16,87.5814,87.5814,158.784617968,52.5728078011,20180102T043149_20180102T043943_T46RDQ
17,78.7912,78.7912,158.960124764,53.4358420829,20180102T043149_20180102T043943_T46RDR
18,90.6274,90.6274,159.126581564,54.2994657996,20180102T043149_20180102T043943_T46RDS
19,86.7796,86.7796,159.284249468,55.1631026699,20180102T043149_20180102T043943_T46RDT
20,87.0919,87.0919,159.43360409,56.0277479818,20180102T043149_20180102T043943_T46RDU
21,100.0,100.0,159.868532299,52.2591673497,20180102T043149_20180102T043943_T46REQ
22,96.9217,96.9217,160.04279708,53.1246884673,20180102T043149_20180102T043943_T46RER
23,90.7893,90.7893,160.208616432,53.9906837995,20180102T043149_20180102T043943_T46RES
24,82.5993,82.5993,160.366282643,54.8565723029,20180102T043149_20180102T043943_T46RET
25,61.6144,61.6144,160.516281123,55.7233531797,20180102T043149_20180102T043943_T46REU
26,83.0665,83.0665,160.658846846,56.5904544822,20180102T043149_20180102T043943_T46REV
27,100.0,100.0,161.607131504,55.4270740923,20180102T043149_20180102T043943_T46RFU
28,100.0,100.0,156.288316819,55.0940360878,20180103T040139_20180103T040409_T47RLM
29,100.0,100.0,157.343760972,54.7513052055,20180103T040139_20180103T040409_T47RMM
30,100.0,100.0,157.516577755,55.6063350865,20180103T040139_20180103T040409_T47RMN
31,100.0,100.0,157.680542733,56.4624975385,20180103T040139_20180103T040409_T47RMP
32,99.375,99.375,157.835816682,57.3192369618,20180103T040139_20180103T040409_T47RMQ
33,99.8995,99.8995,158.58329459,55.273900686,20180103T040139_20180103T040409_T47RNN
34,100.0,100.0,158.748601712,56.1323804742,20180103T040139_20180103T040409_T47RNP
35,0.0,0.0,158.839693801,56.8936389317,20180104T042151_20180104T042145_T46RFV
36,100.0,100.0,159.917076335,56.5645441262,20180104T042151_20180104T042145_T46RGV
37,84.5723,84.5723,159.000679841,57.7487890203,20180104T042151_20180104T042145_T46SFA
38,90.5093,90.5093,159.15457992,58.6047690328,20180104T042151_20180104T042145_T46SFB
39,84.294,84.294,160.080438229,57.4214043926,20180104T042151_20180104T042145_T46SGA
40,95.5891,95.5891,160.704417445,56.3506164077,20180104T042151_20180104T042145_T47RKQ
41,0.0,0.0,161.804031714,56.0817186273,20180104T042151_20180104T042145_T47RLQ
42,91.2037,91.2037,160.809301033,57.2252085433,20180104T042151_20180104T042145_T47SKR
43,100.0,100.0,161.910154168,56.9584059702,20180104T042151_20180104T042145_T47SLR
44,18.5284,18.5284,155.794468591,53.3280828951,20180104T042151_20180104T042930_T46RDQ
45,19.6522,19.6522,155.996683122,54.1759673678,20180104T042151_20180104T042930_T46RDR
46,74.1155,74.1155,156.188816483,55.0247218264,20180104T042151_20180104T042930_T46RDS
47,14.6216,14.6216,156.849660831,52.9709485978,20180104T042151_20180104T042930_T46REQ
48,24.3713,24.3713,157.051951274,53.821649349,20180104T042151_20180104T042930_T46RER
49,39.3038,39.3038,157.244719394,54.6730878235,20180104T042151_20180104T042930_T46RES
50,78.6805,78.6805,157.4283046,55.524663708,20180104T042151_20180104T042930_T46RET
51,70.6822,70.6822,157.603226071,56.3773545452,20180104T042151_20180104T042930_T46REU
52,83.6274,83.6274,157.769753831,57.230574401,20180104T042151_20180104T042930_T46REV
53,4.302,4.302,158.117288908,53.4756995687,20180104T042151_20180104T042930_T46RFR
54,19.1893,19.1893,158.310314479,54.3295757693,20180104T042151_20180104T042930_T46RFS
55,42.8924,42.8924,158.494733,55.1834674471,20180104T042151_20180104T042930_T46RFT
56,64.2052,64.2052,158.671105198,56.0383478513,20180104T042151_20180104T042930_T46RFU
57,82.6879,82.6879,158.839693801,56.8936389317,20180104T042151_20180104T042930_T46RFV
58,0.3159,0.3159,159.191522376,53.1385839275,20180104T042151_20180104T042930_T46RGR
59,4.1514,4.1514,159.384408187,53.9946462182,20180104T042151_20180104T042930_T46RGS
60,32.564,32.564,159.569287792,54.8506033687,20180104T042151_20180104T042930_T46RGT
61,71.804,71.804,159.746765605,55.7074243706,20180104T042151_20180104T042930_T46RGU
62,86.1688,86.1688,159.917076335,56.5645441262,20180104T042151_20180104T042930_T46RGV
63,100.0,100.0,159.000679841,57.7487890203,20180104T042151_20180104T042930_T46SFA
64,11.5973,11.5973,160.340339871,53.7282471996,20180104T042151_20180104T042930_T47RKM
65,60.794,60.794,160.470101262,54.6015735605,20180104T042151_20180104T042930_T47RKN
66,81.0977,81.0977,160.5914174,55.475881004,20180104T042151_20180104T042930_T47RKP
67,90.0775,90.0775,160.704417445,56.3506164077,20180104T042151_20180104T042930_T47RKQ
68,89.872,89.872,158.570764098,55.9347333928,20180105T044149_20180105T044150_T45RYP
69,100.0,100.0,159.276373947,54.820454675,20180105T044149_20180105T044150_T46RBT
70,87.0687,87.0687,159.408786596,55.6897950056,20180105T044149_20180105T044150_T46RBU
71,86.0157,86.0157,159.532429629,56.5596573662,20180105T044149_20180105T044150_T46RBV
72,100.0,100.0,160.367205052,54.5293611236,20180105T044149_20180105T044150_T46RCT
73,94.6937,94.6937,160.499893956,55.4011578516,20180105T044149_20180105T044150_T46RCU
74,91.1897,91.1897,160.624476662,56.2733623586,20180105T044149_20180105T044150_T46RCV
75,91.7777,91.7777,158.187395304,54.2340004958,20180105T044149_20180105T045004_T45RYM
76,95.5658,95.5658,158.382977903,55.0838926558,20180105T044149_20180105T045004_T45RYN
77,96.52,96.52,158.570764098,55.9347333928,20180105T044149_20180105T045004_T45RYP
78,42.6354,42.6354,158.984318354,53.084025573,20180105T044149_20180105T045004_T46RBR
79,85.4796,85.4796,159.135036494,53.9521967845,20180105T044149_20180105T045004_T46RBS
80,86.9013,86.9013,159.276373947,54.820454675,20180105T044149_20180105T045004_T46RBT
81,100.0,100.0,159.408786596,55.6897950056,20180105T044149_20180105T045004_T46RBU
82,100.0,100.0,160.226230718,53.6585355817,20180105T044149_20180105T045004_T46RCS
83,90.1536,90.1536,160.367205052,54.5293611236,20180105T044149_20180105T045004_T46RCT
84,97.5636,97.5636,156.402200835,54.6863949502,20180106T041129_20180106T041903_T46RGS
85,100.0,100.0,156.612286896,55.5265963073,20180106T041129_20180106T041903_T46RGT
86,100.0,100.0,156.814045676,56.3678778557,20180106T041129_20180106T041903_T46RGU
87,100.0,100.0,157.007702642,57.20967598,20180106T041129_20180106T041903_T46RGV
88,23.1811,23.1811,157.168129645,53.5220286116,20180106T041129_20180106T041903_T47RKL
89,91.14,91.14,157.335484963,54.3817893848,20180106T041129_20180106T041903_T47RKM
90,98.6672,98.6672,157.492763009,55.2418180069,20180106T041129_20180106T041903_T47RKN
91,97.0951,97.0951,157.640521791,56.1030696241,20180106T041129_20180106T041903_T47RKP
92,91.0286,91.0286,157.778915564,56.9649841796,20180106T041129_20180106T041903_T47RKQ
93,34.6094,34.6094,158.244097525,53.1990076884,20180106T041129_20180106T041903_T47RLL
94,88.1721,88.1721,158.411179244,54.0616728177,20180106T041129_20180106T041903_T47RLM
95,87.7694,87.7694,158.568810939,54.9244696751,20180106T041129_20180106T041903_T47RLN
96,88.0299,88.0299,158.71754234,55.7883671006,20180106T041129_20180106T041903_T47RLP
97,92.6744,92.6744,158.857521031,56.6528111861,20180106T041129_20180106T041903_T47RLQ
98,80.7537,80.7537,159.496251131,53.7500885962,20180106T041129_20180106T041903_T47RMM
99,76.1963,76.1963,159.653896276,54.6153974831,20180106T041129_20180106T041903_T47RMN
100,81.4934,81.4934,159.803271194,55.4816912329,20180106T041129_20180106T041903_T47RMP
101,87.528,87.528,159.944542846,56.3484137516,20180106T041129_20180106T041903_T47RMQ
102,68.3031,68.3031,160.898424638,55.182913838,20180106T041129_20180106T041903_T47RNP
103,97.1936,97.1936,157.908154116,57.8269851846,20180106T041129_20180106T041903_T47SKR
104,98.7845,98.7845,158.98897806,57.5172239389,20180106T041129_20180106T041903_T47SLR
105,98.7061,98.7061,159.112284241,58.3826081871,20180106T041129_20180106T041903_T47SLS
106,95.4019,95.4019,160.077941723,57.2149920169,20180106T041129_20180106T041903_T47SMR
107,95.4306,95.4306,160.203850877,58.0824341826,20180106T041129_20180106T041903_T47SMS
108,100.0,100.0,155.445793184,54.758043366,20180108T040131_20180108T040845_T47RLM
109,57.2053,57.2053,156.504965083,54.4033248258,20180108T040131_20180108T040845_T47RMM
110,49.1737,49.1737,156.689208823,55.2539978558,20180108T040131_20180108T040845_T47RMN
111,74.6048,74.6048,156.864147321,56.1059051905,20180108T040131_20180108T040845_T47RMP
112,77.0881,77.0881,157.030017115,56.9584679698,20180108T040131_20180108T040845_T47RMQ
113,47.5733,47.5733,157.760198708,54.9097190326,20180108T040131_20180108T040845_T47RNN
114,78.9789,78.9789,157.93658949,55.7640885752,20180108T040131_20180108T040845_T47RNP
115,0.063,0.063,154.90429032,52.9694549196,20180109T042139_20180109T042134_T46RDQ
116,4.8309,4.8309,155.119261593,53.8123742426,20180109T042139_20180109T042134_T46RDR
117,59.7694,59.7694,155.323703304,54.6562697965,20180109T042139_20180109T042134_T46RDS
118,0.0022,0.0022,155.963293067,52.5997669063,20180109T042139_20180109T042134_T46REQ
119,0.9303,0.9303,156.178504441,53.4456628202,20180109T042139_20180109T042134_T46RER
120,33.7364,33.7364,156.383738338,54.2923964635,20180109T042139_20180109T042134_T46RES
121,55.1136,55.1136,156.579310624,55.1393760854,20180109T042139_20180109T042134_T46RET
122,55.7702,55.7702,156.765812052,55.9875562533,20180109T042139_20180109T042134_T46REU
123,68.1888,68.1888,156.943478236,56.8363631017,20180109T042139_20180109T042134_T46REV
124,3.4864,3.4864,157.248262699,53.0873234961,20180109T042139_20180109T042134_T46RFR
125,16.229,16.229,157.453891411,53.9366545591,20180109T042139_20180109T042134_T46RFS
126,33.9745,33.9745,157.650422102,54.7861052294,20180109T042139_20180109T042134_T46RFT
127,57.9818,57.9818,157.838491062,55.6366255006,20180109T042139_20180109T042134_T46RFU
128,68.7815,68.7815,158.018326366,56.487649192,20180109T042139_20180109T042134_T46RFV
129,0.0055,0.0055,158.327373147,52.7378400486,20180109T042139_20180109T042134_T46RGR
130,11.9422,11.9422,158.532975204,53.5895229617,20180109T042139_20180109T042134_T46RGS
131,30.859,30.859,158.730078122,54.4411972465,20180109T042139_20180109T042134_T46RGT
132,58.415,58.415,158.919349556,55.2938132834,20180109T042139_20180109T042134_T46RGU
133,78.1773,78.1773,159.101001322,56.1468142549,20180109T042139_20180109T042134_T46RGV
134,74.6841,74.6841,158.19014078,57.3386165324,20180109T042139_20180109T042134_T46SFA
135,93.2126,93.2126,158.35448074,58.1904889055,20180109T042139_20180109T042134_T46SFB
136,83.1727,83.1727,159.275274443,56.9996367466,20180109T042139_20180109T042134_T46SGA
137,24.6173,24.6173,159.493966351,53.3123205493,20180109T042139_20180109T042134_T47RKM
138,49.9704,49.9704,159.635730956,54.1821164394,20180109T042139_20180109T042134_T47RKN
139,69.7507,69.7507,159.768587661,55.0529715315,20180109T042139_20180109T042134_T47RKP
140,78.6032,78.6032,159.892663178,55.9243354178,20180109T042139_20180109T042134_T47RKQ
141,0.0,0.0,160.998868453,55.6435651027,20180109T042139_20180109T042134_T47RLQ
142,85.0606,85.0606,160.008167926,56.7956349979,20180109T042139_20180109T042134_T47SKR
143,83.3981,83.3981,161.115635321,56.5171066339,20180109T042139_20180109T042134_T47SLR
144,96.9236,96.9236,157.331883654,53.8014279306,20180110T044141_20180110T044352_T45RYM
145,99.821,99.821,157.53999061,54.6467549909,20180110T044141_20180110T044352_T45RYN
146,99.3346,99.3346,157.739825427,55.493129316,20180110T044141_20180110T044352_T45RYP
147,37.1532,37.1532,158.1214454,52.6445585922,20180110T044141_20180110T044352_T46RBR
148,92.988,92.988,158.284926798,53.5088317875,20180110T044141_20180110T044352_T46RBS
149,95.6307,95.6307,158.438557869,54.3732767132,20180110T044141_20180110T044352_T46RBT
150,91.216,91.216,158.58274534,55.2389053287,20180110T044141_20180110T044352_T46RBU
151,82.6445,82.6445,158.717731933,56.1051329802,20180110T044141_20180110T044352_T46RBV
152,100.0,100.0,159.382995738,53.2028384006,20180110T044141_20180110T044352_T46RCS
153,100.0,100.0,159.536318228,54.0700142574,20180110T044141_20180110T044352_T46RCT
154,100.0,100.0,159.680817121,54.9382600526,20180110T044141_20180110T044352_T46RCU
155,88.5988,88.5988,159.816791674,55.806980322,20180110T044141_20180110T044352_T46RCV
156,10.7404,10.7404,155.52879557,54.2380770013,20180111T041131_20180111T041856_T46RGS
157,55.1699,55.1699,155.751701389,55.0732353286,20180111T041131_20180111T041856_T46RGT
158,70.0825,70.0825,155.965872109,55.9095620096,20180111T041131_20180111T041856_T46RGU
159,100.0,100.0,156.171492634,56.7465089887,20180111T041131_20180111T041856_T46RGV
160,2.4554,2.4554,156.286808903,53.067229219,20180111T041131_20180111T041856_T47RKL
161,17.6831,17.6831,156.467310033,53.9225891124,20180111T041131_20180111T041856_T47RKM
162,56.3944,56.3944,156.637205278,54.778332851,20180111T041131_20180111T041856_T47RKN
163,78.5113,78.5113,156.797144231,55.635386234,20180111T041131_20180111T041856_T47RKP
164,92.8717,92.8717,156.947243557,56.4932034726,20180111T041131_20180111T041856_T47RKQ
165,2.5981,2.5981,157.369374991,52.7315840099,20180111T041131_20180111T041856_T47RLL
166,36.7414,36.7414,157.549681597,53.5900217847,20180111T041131_20180111T041856_T47RLM
167,57.8547,57.8547,157.72001883,54.4486954291,20180111T041131_20180111T041856_T47RLN
168,87.1589,87.1589,157.881001921,55.3085543963,20180111T041131_20180111T041856_T47RLP
169,94.6449,94.6449,158.032756417,56.169053826,20180111T041131_20180111T041856_T47RLQ
170,28.2164,28.2164,158.641908045,53.266040648,20180111T041131_20180111T041856_T47RMM
171,49.7848,49.7848,158.812329388,54.1273910026,20180111T041131_20180111T041856_T47RMN
172,88.6106,88.6106,158.974005111,54.9898103286,20180111T041131_20180111T041856_T47RMP
173,92.2125,92.2125,159.127106267,55.8527435286,20180111T041131_20180111T041856_T47RMQ
174,100.0,100.0,160.076888038,54.6790216275,20180111T041131_20180111T041856_T47RNP
175,98.4009,98.4009,157.08774976,57.3511974631,20180111T041131_20180111T041856_T47SKR
176,91.8892,91.8892,158.175537845,57.0296094215,20180111T041131_20180111T041856_T47SLR
177,91.9664,91.9664,158.309742221,57.8912175576,20180111T041131_20180111T041856_T47SLS
178,90.6112,90.6112,159.271865645,56.7156182352,20180111T041131_20180111T041856_T47SMR
179,95.3892,95.3892,159.408727976,57.5794261598,20180111T041131_20180111T041856_T47SMS
180,36.9346,36.9346,155.084086184,53.3033170739,20180112T043129_20180112T043557_T46RBR
181,76.04,76.04,155.275616364,54.1523833703,20180112T043129_20180112T043557_T46RBS
182,72.9429,72.9429,155.456215637,55.0019290329,20180112T043129_20180112T043557_T46RBT
183,100.0,100.0,155.626391859,55.8529223824,20180112T043129_20180112T043557_T46RBU
184,35.2757,35.2757,155.953991854,52.0989686541,20180112T043129_20180112T043557_T46RCQ
185,44.6611,44.6611,156.156540775,52.9502971691,20180112T043129_20180112T043557_T46RCR
186,80.7236,80.7236,156.34840313,53.8025669397,20180112T043129_20180112T043557_T46RCS
187,76.7921,76.7921,156.529923395,54.6551720469,20180112T043129_20180112T043557_T46RCT
188,80.6752,80.6752,156.701593561,55.50909675,20180112T043129_20180112T043557_T46RCU
189,89.168,89.168,156.863671379,56.3637529391,20180112T043129_20180112T043557_T46RCV
190,28.2169,28.2169,157.037694542,51.751489111,20180112T043129_20180112T043557_T46RDQ
191,18.4099,18.4099,157.239594734,52.6059137319,20180112T043129_20180112T043557_T46RDR
192,69.0715,69.0715,157.431396091,53.4611408558,20180112T043129_20180112T043557_T46RDS
193,72.6336,72.6336,157.613459952,54.3165658976,20180112T043129_20180112T043557_T46RDT
194,74.9887,74.9887,157.786281448,55.1731810491,20180112T043129_20180112T043557_T46RDU
195,11.2755,11.2755,158.133213234,51.4127695489,20180112T043129_20180112T043557_T46REQ
196,0.4169,0.4169,158.334046684,52.2700316529,20180112T043129_20180112T043557_T46RER
197,25.2627,25.2627,158.525390795,53.127962617,20180112T043129_20180112T043557_T46RES
198,52.5001,52.5001,158.707603859,53.9859646888,20180112T043129_20180112T043557_T46RET
199,37.3401,37.3401,158.881225509,54.845024157,20180112T043129_20180112T043557_T46REU
200,46.8724,46.8724,159.046519641,55.7045631052,20180112T043129_20180112T043557_T46REV
201,34.3526,34.3526,159.985202098,54.5250815468,20180112T043129_20180112T043557_T46RFU
202,35.9756,35.9756,160.151587388,55.3866916622,20180112T043129_20180112T043557_T46RFV
203,69.6875,69.6875,160.310511075,56.2481055744,20180112T043129_20180112T043557_T46SFA
204,89.5933,89.5933,160.462498876,57.1103059608,20180112T043129_20180112T043557_T46SFB
205,100.0,100.0,154.548383472,54.2480885865,20180113T040119_20180113T040832_T47RLM
206,66.4051,66.4051,155.614539623,53.8807358504,20180113T040119_20180113T040832_T47RMM
207,27.0226,27.0226,155.812394479,54.7265996976,20180113T040119_20180113T040832_T47RMN
208,38.0539,38.0539,156.000477428,55.5737970685,20180113T040119_20180113T040832_T47RMP
209,19.0976,19.0976,156.178996314,56.421760308,20180113T040119_20180113T040832_T47RMQ
210,23.7422,23.7422,156.89095342,54.3698990896,20180113T040119_20180113T040832_T47RNN
211,39.121,39.121,157.080571307,55.2197274545,20180113T040119_20180113T040832_T47RNP
212,94.2894,94.2894,156.438573645,53.1933223524,20180115T044129_20180115T044928_T45RYM
213,99.2457,99.2457,156.661406665,54.0336945607,20180115T044129_20180115T044928_T45RYN
214,97.6342,97.6342,156.875467986,54.8752147698,20180115T044129_20180115T044928_T45RYP
215,72.2923,72.2923,157.221741743,52.0295745398,20180115T044129_20180115T044928_T46RBR
216,86.639,86.639,157.400119129,52.889566325,20180115T044129_20180115T044928_T46RBS
217,93.3557,93.3557,157.56801453,53.749855458,20180115T044129_20180115T044928_T46RBT
218,88.9014,88.9014,157.725961202,54.6114185,20180115T044129_20180115T044928_T46RBU
219,83.0603,83.0603,157.874159059,55.4736856936,20180115T044129_20180115T044928_T46RBV
220,100.0,100.0,158.508717983,52.570857414,20180115T044129_20180115T044928_T46RCS
221,100.0,100.0,158.676299625,53.4340668875,20180115T044129_20180115T044928_T46RCT
222,98.1301,98.1301,158.834559797,54.2984276396,20180115T044129_20180115T044928_T46RCU
223,91.6347,91.6347,158.983729244,55.1633655111,20180115T044129_20180115T044928_T46RCV
224,4.4105,4.4105,154.615325777,53.6154704079,20180116T041109_20180116T041109_T46RGS
225,44.395,44.395,154.853445512,54.4451345712,20180116T041109_20180116T041109_T46RGT
226,67.1633,67.1633,155.082272216,55.2761005108,20180116T041109_20180116T041109_T46RGU
227,100.0,100.0,155.3020399,56.1078054072,20180116T041109_20180116T041109_T46RGV
228,6.6791,6.6791,155.366162488,52.4381688345,20180116T041109_20180116T041109_T47RKL
229,21.7744,21.7744,155.56205837,53.2887124565,20180116T041109_20180116T041109_T47RKM
230,57.0996,57.0996,155.746757043,54.1397673499,20180116T041109_20180116T041109_T47RKN
231,79.3444,79.3444,155.920914359,54.9922590748,20180116T041109_20180116T041109_T47RKP
232,93.3426,93.3426,156.084699691,55.845626919,20180116T041109_20180116T041109_T47RKQ
233,7.5943,7.5943,156.458902087,52.0894632816,20180116T041109_20180116T041109_T47RLL
234,38.3907,38.3907,156.654651422,52.9432810807,20180116T041109_20180116T041109_T47RLM
235,64.599,64.599,156.839820866,53.7974590118,20180116T041109_20180116T041109_T47RLN
236,90.1029,90.1029,157.015050853,54.6529407244,20180116T041109_20180116T041109_T47RLP
237,92.4211,92.4211,157.18051246,55.5091697321,20180116T041109_20180116T041109_T47RLQ
238,34.2973,34.2973,157.757671829,52.6065329401,20180116T041109_20180116T041109_T47RMM
239,72.6757,72.6757,157.942925393,53.4635846954,20180116T041109_20180116T041109_T47RMN
240,92.3071,92.3071,158.11885321,54.3218140526,20180116T041109_20180116T041109_T47RMP
241,87.5589,87.5589,158.285657301,55.1806592135,20180116T041109_20180116T041109_T47RMQ
242,92.096,92.096,159.23307417,53.9987448119,20180116T041109_20180116T041109_T47RNP
243,95.7427,95.7427,156.238370754,56.6992818321,20180116T041109_20180116T041109_T47SKR
244,90.6588,90.6588,157.336483742,56.3655565676,20180116T041109_20180116T041109_T47SLR
245,88.7097,88.7097,157.4834053,57.2230859748,20180116T041109_20180116T041109_T47SLS
246,86.0484,86.0484,158.443611918,56.0395377428,20180116T041109_20180116T041109_T47SMR
247,89.608,89.608,158.593174549,56.8994395066,20180116T041109_20180116T041109_T47SMS
248,100.0,100.0,159.494371095,55.5232443103,20180117T043121_20180117T043116_T46SFA
249,100.0,100.0,159.659467727,56.3815878352,20180117T043121_20180117T043116_T46SFB
250,44.5139,44.5139,154.149399069,52.6512230937,20180117T043121_20180117T043916_T46RBR
251,96.7123,96.7123,154.356771158,53.4951206451,20180117T043121_20180117T043916_T46RBS
252,96.5289,96.5289,154.552613211,54.339634868,20180117T043121_20180117T043916_T46RBT
253,100.0,100.0,154.737447804,55.1857322172,20180117T043121_20180117T043916_T46RBU
254,6.3823,6.3823,155.013050139,51.4388196379,20180117T043121_20180117T043916_T46RCQ
255,40.4483,40.4483,155.232152878,52.2850370349,20180117T043121_20180117T043916_T46RCR
256,96.4812,96.4812,155.439917814,53.1323391162,20180117T043121_20180117T043916_T46RCS
257,99.369,99.369,155.636737008,53.9801057705,20180117T043121_20180117T043916_T46RCT
258,99.5687,99.5687,155.823107623,54.8293231768,20180117T043121_20180117T043916_T46RCU
259,98.2365,98.2365,155.999362538,55.6793799115,20180117T043121_20180117T043916_T46RCV
260,2.577,2.577,156.107609532,51.0780558589,20180117T043121_20180117T043916_T46RDQ
261,49.5685,49.5685,156.326105973,51.9275814603,20180117T043121_20180117T043916_T46RDR
262,92.3829,92.3829,156.533846237,52.7780449866,20180117T043121_20180117T043916_T46RDS
263,97.9952,97.9952,156.731236112,53.628829521,20180117T043121_20180117T043916_T46RDT
264,98.6743,98.6743,156.918778852,54.4809284091,20180117T043121_20180117T043916_T46RDU
265,0.9128,0.9128,157.214644148,50.7261388127,20180117T043121_20180117T043916_T46REQ
266,17.7315,17.7315,157.432080757,51.5787195789,20180117T043121_20180117T043916_T46RER
267,56.1227,56.1227,157.639374811,52.4320937902,20180117T043121_20180117T043916_T46RES
268,86.2693,86.2693,157.836909431,53.2856582917,20180117T043121_20180117T043916_T46RET
269,75.154,75.154,158.025252179,54.14039436,20180117T043121_20180117T043916_T46REU
270,92.1984,92.1984,158.204737993,54.9957048518,20180117T043121_20180117T043916_T46REV
271,100.0,100.0,159.141305523,53.8081964088,20180117T043121_20180117T043916_T46RFU
272,96.212,96.212,159.321846797,54.6657693838,20180117T043121_20180117T043916_T46RFV
273,0.4573,0.4573,152.998603256,51.7268894892,20180119T042109_20180119T042848_T46RDQ
274,33.3392,33.3392,153.24635078,52.5585148328,20180119T042109_20180119T042848_T46RDR
275,80.3227,80.3227,153.482358128,53.3914106545,20180119T042109_20180119T042848_T46RDS
276,9.8279,9.8279,154.07593222,51.3306693047,20180119T042109_20180119T042848_T46REQ
277,31.4353,31.4353,154.32413585,52.1656772511,20180119T042109_20180119T042848_T46RER
278,76.0573,76.0573,154.561125617,53.0018057622,20180119T042109_20180119T042848_T46RES
279,67.6851,67.6851,154.787278768,53.8384458636,20180119T042109_20180119T042848_T46RET
280,57.6804,57.6804,155.003248331,54.6765359426,20180119T042109_20180119T042848_T46REU
281,76.972,76.972,155.209321577,55.515488429,20180119T042109_20180119T042848_T46REV
282,3.2087,3.2087,155.41360757,51.7813562585,20180119T042109_20180119T042848_T46RFR
283,72.5133,72.5133,155.651131853,52.6204856356,20180119T042109_20180119T042848_T46RFS
284,56.3354,56.3354,155.878365796,53.459987864,20180119T042109_20180119T042848_T46RFT
285,47.1049,47.1049,156.096005266,54.3007982308,20180119T042109_20180119T042848_T46RFU
286,74.855,74.855,156.304343717,55.1423337835,20180119T042109_20180119T042848_T46RFV
287,7.3035,7.3035,156.513615603,51.4060777335,20180119T042109_20180119T042848_T46RGR
288,74.0921,74.0921,156.751200384,52.2479700947,20180119T042109_20180119T042848_T46RGS
289,83.547,83.547,156.979073757,53.0900956332,20180119T042109_20180119T042848_T46RGT
290,54.0142,54.0142,157.19797139,53.9333880418,20180119T042109_20180119T042848_T46RGU
291,81.3206,81.3206,157.40817544,54.7772739275,20180119T042109_20180119T042848_T46RGV
292,88.5954,88.5954,156.503621828,55.98403072,20180119T042109_20180119T042848_T46SFA
293,98.0158,98.0158,156.694471009,56.826826238,20180119T042109_20180119T042848_T46SFB
294,84.771,84.771,157.609954819,55.6211862028,20180119T042109_20180119T042848_T46SGA
295,100.0,100.0,157.732365105,51.9483944843,20180119T042109_20180119T042848_T47RKM
296,64.65,64.65,157.903723555,52.8102591255,20180119T042109_20180119T042848_T47RKN
297,68.7118,68.7118,158.064998523,53.673390909,20180119T042109_20180119T042848_T47RKP
298,87.7963,87.7963,158.216384031,54.5372254115,20180119T042109_20180119T042848_T47RKQ
299,0.0,0.0,159.347017558,54.2321759915,20180119T042109_20180119T042848_T47RLQ
300,92.3036,92.3036,158.358124789,55.4011840374,20180119T042109_20180119T042848_T47SKR
301,95.8155,95.8155,159.48991308,55.0987303473,20180119T042109_20180119T042848_T47SLR
302,33.3748,33.3748,153.177526695,51.8341938061,20180122T043059_20180122T043855_T46RBR
303,90.991,90.991,153.403258073,52.6724806711,20180122T043059_20180122T043855_T46RBS
304,90.5151,90.5151,153.61672056,53.5115596718,20180122T043059_20180122T043855_T46RBT
305,100.0,100.0,153.818577615,54.352351526,20180122T043059_20180122T043855_T46RBU
306,0.6278,0.6278,154.035773278,50.6137744845,20180122T043059_20180122T043855_T46RCQ
307,26.9155,26.9155,154.273960937,51.4544633449,20180122T043059_20180122T043855_T46RCR
308,93.9334,93.9334,154.500113051,52.296383803,20180122T043059_20180122T043855_T46RCS
309,98.1962,98.1962,154.714568131,53.1389373331,20180122T043059_20180122T043855_T46RCT
310,97.6823,97.6823,154.917976204,53.9830629628,20180122T043059_20180122T043855_T46RCU
311,96.1366,96.1366,155.110568739,54.8281863328,20180122T043059_20180122T043855_T46RCV
312,0.3468,0.3468,155.144720989,50.2393586038,20180122T043059_20180122T043855_T46RDQ
